time,joint0,joint1,joint2,joint3,joint4,joint5,joint6,joint7
5.766666670000000217e-01,6.502756971791888496e+00,-3.873283202540298564e+00,-1.490074249061581035e+01,-1.358427263140689689e+01,5.553364003223832057e+00,2.231339310525966724e+01,4.031237451207000788e+01,2.794221061450850385e+01
5.783333339999999767e-01,6.630017962757783323e+00,-3.551192456686421028e+00,-1.478749928682742443e+01,-1.435582156606331594e+01,4.219567180261535100e+00,2.152880072610690121e+01,4.116628694496302643e+01,3.002465947233612198e+01
5.800000010000000428e-01,6.737861752416135275e+00,-3.224065132768499264e+00,-1.464378241982057460e+01,-1.510758578619189940e+01,2.873670749697257332e+00,2.069212391402508189e+01,4.189835842234126773e+01,3.204603503223716388e+01
5.816666670000000261e-01,6.825540743306424574e+00,-2.892103729697265369e+00,-1.446924311999704749e+01,-1.583691622714162683e+01,1.518345166295638871e+00,1.980817287842873142e+01,4.250394267325518882e+01,3.398880703249113822e+01
5.833333339999999811e-01,6.892618588391738577e+00,-2.555456451365013759e+00,-1.426359322725092227e+01,-1.654105308975976385e+01,1.561567666811005672e-01,1.888159703986622162e+01,4.297981657426953461e+01,3.583602797781043847e+01
5.850000010000000472e-01,6.938946097665981583e+00,-2.214216161506355807e+00,-1.402659730560211671e+01,-1.721714482394956747e+01,-1.210412375201877389e+00,1.791680111364606987e+01,4.332398902236705140e+01,3.757183589086159969e+01
5.866666670000000305e-01,6.964636672812764218e+00,-1.868464790836406264e+00,-1.375805443757382562e+01,-1.786230943887887790e+01,-2.578965943481431822e+00,1.691789663619135808e+01,4.353575475139030715e+01,3.918176620763032503e+01
5.883333339999999856e-01,6.970048607823311926e+00,-1.518307707064221912e+00,-1.345779476151407472e+01,-1.847365946006139481e+01,-3.947229608275256485e+00,1.588862295399687596e+01,4.361554638158124675e+01,4.065300543374846853e+01
5.900000010000000517e-01,6.955776210918870106e+00,-1.163913577253604670e+00,-1.312572177048371991e+01,-1.904827232627174993e+01,-5.312969240328198950e+00,1.483233985649757614e+01,4.356476170465452213e+01,4.197471851432055701e+01
5.916666670000000350e-01,6.922652065696088819e+00,-8.054127775411212831e-01,-1.276187737859835103e+01,-1.958325587600259965e+01,-6.673850384721005113e+00,1.375204779445784276e+01,4.338565348774664443e+01,4.313820170317350744e+01
5.933333339999999900e-01,6.871756597294377045e+00,-4.429044455906112066e-01,-1.236643206099180148e+01,-2.007583027177088653e+01,-8.027458413076182353e+00,1.265031349995418886e+01,4.308126779093780101e+01,4.413714866154241889e+01
5.950000010000000561e-01,6.804437210943623526e+00,-7.645481322966837801e-02,-1.193974149929545270e+01,-2.052334650078683964e+01,-9.371262388416040423e+00,1.152937889835304652e+01,4.265539672373833469e+01,4.496774957378070781e+01
5.966666670000000394e-01,6.722282855271383362e+00,2.938616333581049456e-01,-1.148235099714450413e+01,-2.092328218330151302e+01,-1.070261388348742670e+01,1.039122707686851221e+01,4.211255669722200423e+01,4.562846669173105596e+01
5.983333339999999945e-01,6.626910181036959280e+00,6.679596897734948469e-01,-1.099496149358684249e+01,-2.127320914222555004e+01,-1.201875157401640060e+01,9.237601815441774278e+00,4.145791757146874801e+01,4.611988536987890086e+01
6.000000010000000605e-01,6.519835902846963016e+00,1.045672465627127234e+00,-1.047840532397711044e+01,-2.157081341571624478e+01,-1.331677263386009180e+01,8.070037009877180978e+00,4.069702049557061230e+01,4.644442399281757616e+01
6.016666670000000439e-01,6.402574591326109399e+00,1.426808150659227614e+00,-9.933645707380549084e+00,-2.181397692763355423e+01,-1.459368313372797132e+01,6.889813417309421872e+00,3.983570928512624221e+01,4.660606173299601096e+01
6.033333339999999989e-01,6.276538807311325741e+00,1.811174844197759093e+00,-9.361783388689628893e+00,-2.200087554052205974e+01,-1.584631679457314313e+01,5.698074176787454981e+00,3.887997206589123067e+01,4.661014165037066448e+01
6.050000010000000650e-01,6.142897399016707283e+00,2.198529485220018120e+00,-8.764133671473498310e+00,-2.213001309385355597e+01,-1.707116055272803479e+01,4.495919166482487128e+00,3.783561031733947289e+01,4.646321492506759654e+01
6.066666670000000483e-01,6.002564057536463160e+00,2.588482454171259661e+00,-8.142211275441988860e+00,-2.220020742038327910e+01,-1.826439144409105353e+01,3.284467122202809009e+00,3.670808383304677847e+01,4.617277462193448656e+01
6.083333340000000033e-01,5.856240885826090370e+00,2.980516836606397213e+00,-7.497693613204014618e+00,-2.221054812126256905e+01,-1.942206973110504009e+01,2.064907467039557964e+00,3.550262840857303104e+01,4.574683724746104474e+01
6.100000010000000694e-01,5.704447833203049711e+00,3.373990099279776445e+00,-6.832394739801197048e+00,-2.216039476718609791e+01,-2.054014974762742796e+01,8.385704443867590951e-01,3.422421156514828056e+01,4.519359259007627116e+01
6.116666670000000527e-01,5.547635043140786593e+00,3.768170375814627882e+00,-6.148266007838592451e+00,-2.204936988305045986e+01,-2.161448748589340596e+01,-3.930488040031486774e-01,3.287752196618605183e+01,4.452118819274735273e+01
6.133333340000000078e-01,5.386272435694435146e+00,4.162205023925537262e+00,-5.447367930177763995e+00,-2.187736857044748717e+01,-2.264099947928682610e+01,-1.628574608134672141e+00,3.146661789556387134e+01,4.373767673474547735e+01
6.150000010000000739e-01,5.220882468957443123e+00,4.555120698817638925e+00,-4.731837074489823713e+00,-2.164459705261698730e+01,-2.361555672219355984e+01,-2.866822441162615753e+00,2.999508629526348713e+01,4.285072143725213323e+01
6.166666670000000572e-01,5.051901140485761665e+00,4.945845580474481196e+00,-4.003890433215201661e+00,-2.135162916141186429e+01,-2.453398269814081090e+01,-4.106648309585019696e+00,2.846605706915887524e+01,4.186736988960288386e+01
6.183333340000000122e-01,4.879525006814310117e+00,5.333254049948481068e+00,-3.265713697593159548e+00,-2.099945419157004167e+01,-2.539221506407893614e+01,-5.346583606405101108e+00,2.688215295955869522e+01,4.079398483592031965e+01
6.200000009999999673e-01,4.703745066008173659e+00,5.716211383984512118e+00,-2.519425560234435757e+00,-2.058952065867089942e+01,-2.618629325058728696e+01,-6.584731699944866179e+00,2.524549492198401168e+01,3.963626580203815308e+01
6.216666670000000616e-01,4.524394588485348478e+00,6.093569361643065285e+00,-1.767061177256126214e+00,-2.012366910329533809e+01,-2.691249156513061180e+01,-7.818747107831300447e+00,2.355791956515944818e+01,3.839932040442003114e+01
6.233333340000000167e-01,4.341116389653257635e+00,6.464138296104081860e+00,-1.010609299404695571e+00,-1.960407459516020623e+01,-2.756743059555304498e+01,-9.045836021150151396e+00,2.182122375456467367e+01,3.708753261836430681e+01
6.250000010000000827e-01,4.153444709931568113e+00,6.826680866164544170e+00,-2.520828614240716026e-01,-1.903320456618361689e+01,-2.814809510964752093e+01,-1.026276963291582511e+01,2.003725487099684344e+01,3.570474697350143600e+01
6.266666670000000661e-01,3.960893872121054926e+00,7.179881224021276154e+00,5.064581537561100300e-01,-1.841382886405116182e+01,-2.865184506269410392e+01,-1.146586613986381131e+01,1.820805765561733125e+01,3.425434380388725231e+01
6.283333340000000211e-01,3.763030331460429867e+00,7.522428467781042016e+00,1.262966816635923140e+00,-1.774902920545834206e+01,-2.907647009422785445e+01,-1.265102499750427612e+01,1.633601907109895635e+01,3.273941212342149498e+01
6.300000009999999762e-01,3.559585222424213047e+00,7.853124010442351199e+00,2.015368610874485267e+00,-1.704212598296619774e+01,-2.942025432169099020e+01,-1.381380798514285679e+01,1.442390122381977768e+01,3.116284185043226529e+01
6.316666669999999595e-01,3.350549732459784824e+00,8.170837293362641418e+00,2.761590208537018754e+00,-1.629668641712208910e+01,-2.968202755943390869e+01,-1.494941171012893655e+01,1.247491184115244600e+01,2.952737715658923889e+01
6.333333340000000256e-01,3.136170890289720958e+00,8.474459959251444019e+00,3.499549940153400929e+00,-1.551644750851229126e+01,-2.986117727751040363e+01,-1.605269032664977047e+01,1.049274563330608068e+01,2.783552867986585611e+01
6.350000009999999806e-01,2.916726016710625036e+00,8.762889576737523001e+00,4.227178904448436469e+00,-1.470525782787405866e+01,-2.995764064476943389e+01,-1.711830146082787252e+01,8.481587815848410372e+00,2.608981623092815028e+01
6.366666670000000749e-01,2.692501351064871873e+00,9.035040991939389698e+00,4.942471814460692947e+00,-1.386705263371007923e+01,-2.997187459870781723e+01,-1.814080650322687305e+01,6.446120124320420253e+00,2.429302401644728349e+01
6.383333340000000300e-01,2.463851718261366397e+00,9.289780596774782850e+00,5.643506695733117695e+00,-1.300577575545480080e+01,-2.990484954621095071e+01,-1.911481216945864148e+01,4.391477194896246772e+00,2.244828359797100248e+01
6.400000009999999850e-01,2.231172605379099227e+00,9.525927970480077889e+00,6.328419307287908246e+00,-1.212529941738829109e+01,-2.975808124019964396e+01,-2.003508936502129956e+01,2.323237112471139731e+00,2.055906406322754520e+01
6.416666669999999684e-01,1.994970511475236519e+00,9.742329695483640251e+00,6.995454552282552640e+00,-1.122937164550441658e+01,-2.953368019562498858e+01,-2.089668486493899024e+01,2.474261175717324956e-01,1.862922265050838178e+01
6.433333340000000344e-01,1.755878717218461116e+00,9.937930352785414811e+00,7.642931030956474636e+00,-1.032155342678247756e+01,-2.923433369843586860e+01,-2.169505261673279861e+01,-1.829493925099082041e+00,1.666297027271200193e+01
6.450000009999999895e-01,1.514375877965768780e+00,1.011174964949694477e+01,8.269190365019806421e+00,-9.405243089904267606e+00,-2.886321210947995297e+01,-2.242612829669299046e+01,-3.900593648146467363e+00,1.466496531092977484e+01
6.466666670000000838e-01,1.270731078032590000e+00,1.026287511603245406e+01,8.872571830664904624e+00,-8.483646225795270723e+00,-2.842387287156002174e+01,-2.308647203370090750e+01,-5.958475500144994719e+00,1.264039386257141473e+01
6.483333340000000389e-01,1.025100492249737094e+00,1.039043078583173951e+01,9.451443730264884380e+00,-7.559709422223687803e+00,-2.792020213987196797e+01,-2.367339409398196537e+01,-7.995277765353875132e+00,1.059496832805098521e+01
6.500000009999999939e-01,7.776232542977550288e-01,1.049357978761848287e+01,1.000425897671549258e+01,-6.636140937755049762e+00,-2.735638967598510263e+01,-2.418494622564035978e+01,-1.000280170425873827e+01,8.534956531699336324e+00
6.516666669999999773e-01,5.284513053513180125e-01,1.057158362192660839e+01,1.052961854846643064e+01,-5.715469347912305764e+00,-2.673693145581699326e+01,-2.461989727538884409e+01,-1.197257579235695424e+01,6.467301601534820144e+00
6.533333340000000433e-01,2.778370097911175285e-01,1.062382560291712075e+01,1.102624014341840208e+01,-4.800062120643390884e+00,-2.606652009461666353e+01,-2.497776117413472718e+01,-1.389593674800472023e+01,4.399536180383316619e+00
6.550000009999999984e-01,2.619853448534870122e-02,1.064980467789705010e+01,1.149294457435434325e+01,-3.892145168900123853e+00,-2.534993415891355184e+01,-2.525875574810973490e+01,-1.576429240505648188e+01,2.339771199149843550e+00
6.566666669999999817e-01,-2.258653942662136038e-01,1.064914554260913349e+01,1.192865247082342073e+01,-2.993751617529956555e+00,-2.459194088912849807e+01,-2.546380072917552795e+01,-1.756923509775430858e+01,2.965906011430239353e-01
6.583333340000000478e-01,-4.775378446630449414e-01,1.062160481230607800e+01,1.233247561451035246e+01,-2.106695206560650568e+00,-2.379732252689379024e+01,-2.559446108881768112e+01,-1.930269999961879535e+01,-1.721176045710675284e+00
6.600000010000000028e-01,-7.277202558866970872e-01,1.056706790210878566e+01,1.270374209674144694e+01,-1.232572286504070469e+00,-2.297080334055086936e+01,-2.565289847796216449e+01,-2.095708240105344089e+01,-3.704368110622554333e+00
6.616666669999999861e-01,-9.751413946306004554e-01,1.048555263826508011e+01,1.304196852908339643e+01,-3.727532599658172630e-01,-2.211691336393202789e+01,-2.564185835796926582e+01,-2.252548771598468136e+01,-5.643821423630448919e+00
6.633333340000000522e-01,-1.218635305168011218e+00,1.037722969916601734e+01,1.334690803423296401e+01,4.716285903325169171e-01,-2.123995703581633165e+01,-2.556466488201585818e+01,-2.400190034262123007e+01,-7.530672411163012114e+00
6.650000010000000072e-01,-1.457563209018559292e+00,1.024241043621398539e+01,1.361849620361911484e+01,1.299637235074508901e+00,-2.034400067211831242e+01,-2.542514352280786483e+01,-2.538121879655454549e+01,-9.356520793000440150e+00
6.666666669999999906e-01,-1.691823429703448900e+00,1.008158439776706672e+01,1.385687444524820755e+01,2.110522814235189504e+00,-1.943284841626895698e+01,-2.522752020752908209e+01,-2.665930997182060125e+01,-1.111360680313314120e+01
6.683333340000000566e-01,-1.921759192456523602e+00,9.895449399865995588e+00,1.406239531951506372e+01,2.903690384889649145e+00,-1.851001772360770303e+01,-2.497628377316983617e+01,-2.783310327550704599e+01,-1.279498110657056742e+01
6.700000010000000117e-01,-2.148050739223316352e+00,9.684945882003557216e+00,1.423556950185701986e+01,3.678586526035103166e+00,-1.757868835310171107e+01,-2.467599026019317776e+01,-2.890074095166710677e+01,-1.439447378800603516e+01
6.716666669999999950e-01,-2.371605174554647366e+00,9.451202342504336329e+00,1.437703174411647389e+01,4.434736317431315911e+00,-1.664164882364527287e+01,-2.433116567256753626e+01,-2.986158315010817788e+01,-1.590673953421716647e+01
6.733333340000000611e-01,-2.593447942643921422e+00,9.195452471886342849e+00,1.448750369131897919e+01,5.171755869332385736e+00,-1.570128072823646548e+01,-2.394625222928865682e+01,-3.071610403979852322e+01,-1.732740636143749313e+01
6.750000010000000161e-01,-2.814614365715135236e+00,8.919000063175055004e+00,1.456776867688469501e+01,5.889304867907794616e+00,-1.475955653338188611e+01,-2.352548773093509027e+01,-3.146587074811583662e+01,-1.865316388312881202e+01
6.766666669999999995e-01,-3.036025243521557115e+00,8.623207496495178148e+00,1.461864886826131382e+01,6.587114225418084779e+00,-1.381802957783918195e+01,-2.307285995610130414e+01,-3.211347764895432988e+01,-1.988172451868712542e+01
6.783333339999999545e-01,-3.258308950637457180e+00,8.309399997035896490e+00,1.464098430995869826e+01,7.264967132244700920e+00,-1.287793560744535348e+01,-2.259207424743301473e+01,-3.266233364827510144e+01,-2.101185654594445040e+01
6.800000010000000206e-01,-3.481676066415959614e+00,7.978821971784648248e+00,1.463563419522867548e+01,7.922690156044798648e+00,-1.194020657977173272e+01,-2.208644248681799738e+01,-3.311648464171390316e+01,-2.204345625971668454e+01
6.816666670000000039e-01,-3.705774657148371176e+00,7.632679744037369929e+00,1.460347582576508074e+01,8.560120717574216442e+00,-1.100549201282712986e+01,-2.155885386622773225e+01,-3.348044715239749536e+01,-2.297756293121986459e+01
6.833333340000000700e-01,-3.929468894528623579e+00,7.272119689620018868e+00,1.454535433542083389e+01,9.177116986275242638e+00,-1.007418576939377886e+01,-2.101176593382790614e+01,-3.375907201014467773e+01,-2.381627462533103312e+01
6.850000010000000250e-01,-4.150887682118688637e+00,6.898302886793643118e+00,1.446208493506022386e+01,9.773547650082321070e+00,-9.146515332817838129e+00,-2.044720667395260350e+01,-3.395743004181767333e+01,-2.456275176405711846e+01
6.866666670000000083e-01,-4.367687487328545615e+00,6.512393399308789022e+00,1.435448857077139451e+01,1.034925477783800929e+01,-8.222639583080155745e+00,-1.986679691183886831e+01,-3.408066310754593786e+01,-2.522103327428719410e+01
6.883333339999999634e-01,-4.577630750840780749e+00,6.115599799787754698e+00,1.422339792987894747e+01,1.090402186002917340e+01,-7.302743093253520890e+00,-1.927180379052497372e+01,-3.413384738522371009e+01,-2.579579639235879895e+01
6.900000010000000294e-01,-4.778641220383342159e+00,5.709129559848758362e+00,1.406965289499108351e+01,1.143754837850899619e+01,-6.387067177767762338e+00,-1.866322472498323748e+01,-3.412193154957751773e+01,-2.629210611059347613e+01
6.916666670000000128e-01,-4.968717546453177647e+00,5.294266479037636586e+00,1.389410938018577824e+01,1.194940878282221419e+01,-5.475921655439606184e+00,-1.804184237457505446e+01,-3.404967664335848809e+01,-2.671519627900655891e+01
6.933333340000000788e-01,-5.145927429431623956e+00,4.872342770262716449e+00,1.369765898758711486e+01,1.243905398435235554e+01,-4.569736294478952132e+00,-1.740827490939529909e+01,-3.392150067160035576e+01,-2.707029166803001630e+01
6.950000010000000339e-01,-5.308511235210868762e+00,4.444798130219659527e+00,1.348118953127835873e+01,1.290582630449417145e+01,-3.669035560807071050e+00,-1.676303546594530758e+01,-3.374147686691024717e+01,-2.736247836118830179e+01
6.966666670000000172e-01,-5.455019786619661915e+00,4.013121381213384353e+00,1.324553811754446464e+01,1.334899367838919737e+01,-2.774446791395227763e+00,-1.610657699919677910e+01,-3.351325653306718522e+01,-2.759659158734687168e+01
6.983333339999999723e-01,-5.584292956957640719e+00,3.578755967972147012e+00,1.299152082365231031e+01,1.376780467415680498e+01,-1.886707159329615635e+00,-1.543936741329513396e+01,-3.324004496825897093e+01,-2.777713084069756277e+01
7.000000010000000383e-01,-5.695417817084821976e+00,3.143187239821861656e+00,1.271993450454117891e+01,1.416148993246794596e+01,-1.006665582128730918e+00,-1.476191525096420065e+01,-3.292465061296697826e+01,-2.790821379615549702e+01
7.016666670000000217e-01,-5.787644757704626386e+00,2.707951465838448701e+00,1.243153694018710809e+01,1.452927314483983068e+01,-1.352479977714505788e-01,-1.407475009471864347e+01,-3.256955610872669382e+01,-2.799354347691706479e+01
7.033333340000000877e-01,-5.860362631630383845e+00,2.274554747623664497e+00,1.212707026997895632e+01,1.487038513609640411e+01,7.265231274185488530e-01,-1.337841026124655031e+01,-3.217693071291239448e+01,-2.803639834855200164e+01
7.050000010000000428e-01,-5.913051688944608308e+00,1.844490037234482793e+00,1.180728108235301299e+01,1.518403820114726877e+01,1.577547974107395667e+00,-1.267343325195804304e+01,-3.174872790572307224e+01,-2.803965788002462389e+01
7.066666670000000261e-01,-5.945215594007396298e+00,1.419290679934925414e+00,1.147295083214519273e+01,1.546947974991187813e+01,2.416621643643174888e+00,-1.196043358168942738e+01,-3.128669325329362749e+01,-2.800583378852781635e+01
7.083333339999999811e-01,-5.956451100915987951e+00,1.000318572778753135e+00,1.112487582040796674e+01,1.572601269799296730e+01,3.242444616640852484e+00,-1.124010966836159930e+01,-3.079234858495514970e+01,-2.793710949718119352e+01
7.100000010000000472e-01,-5.946709611771864523e+00,5.887893243366454366e-01,1.076388064727205673e+01,1.595297158629390033e+01,4.053672506441509782e+00,-1.051320113878827378e+01,-3.026706478515221832e+01,-2.783537565737669794e+01
7.116666670000000305e-01,-5.916369099822721189e+00,1.857892975497996702e-01,1.039081993830471440e+01,1.614977760876546142e+01,4.848909240121738407e+00,-9.780515016862596056e+00,-2.971214502830111925e+01,-2.770227577782146255e+01
7.133333339999999856e-01,-5.866274826249618712e+00,-2.077635707391726760e-01,1.000655729209311318e+01,1.631594715868840950e+01,5.626698200625593671e+00,-9.042904894914034486e+00,-2.912877695708845138e+01,-2.753929148594290055e+01
7.150000010000000517e-01,-5.797708920123351817e+00,-5.910740744239102451e-01,9.612020919983899958e+00,1.645108208962963658e+01,6.385534803079401023e+00,-8.301238606116596586e+00,-2.851805741649142689e+01,-2.734782005023234319e+01
7.166666670000000350e-01,-5.712313350909312248e+00,-9.633713870575628668e-01,9.208221396240571011e+00,1.655494243298994306e+01,7.123894440586932220e+00,-7.556446804427499053e+00,-2.788106107841013070e+01,-2.712916301491988946e+01
7.183333339999999900e-01,-5.611869589987139584e+00,-1.323860651043717418e+00,8.796265955568239647e+00,1.662744424977218216e+01,7.840291239806097323e+00,-6.809507676039105561e+00,-2.721883862739739612e+01,-2.688454779106207226e+01
7.200000010000000561e-01,-5.498641591962035058e+00,-1.671857563224388610e+00,8.377327465378682447e+00,1.666864727316739447e+01,8.533283324053446250e+00,-6.061447442605311764e+00,-2.653239865271856956e+01,-2.661521182532212748e+01
7.216666670000000394e-01,-5.375739226426712314e+00,-2.006908282889686035e+00,7.952534152097305409e+00,1.667875128115045058e+01,9.201564108063550407e+00,-5.313300598671362174e+00,-2.582274441703529178e+01,-2.632241165624991552e+01
7.233333339999999945e-01,-5.247083564237188469e+00,-2.328724110753827681e+00,7.522924763830761030e+00,1.665809323593174085e+01,9.844050363623878752e+00,-4.566122805805549412e+00,-2.509095824724875712e+01,-2.600734888746831786e+01
7.250000010000000605e-01,-5.116752706676456874e+00,-2.637130972612872437e+00,7.089565571799797183e+00,1.660715580680408721e+01,1.045985903094483938e+01,-3.820999782239744125e+00,-2.433819886102917707e+01,-2.567118571514613379e+01
7.266666670000000439e-01,-4.988339058809206250e+00,-2.932133857550993650e+00,6.653525975970916662e+00,1.652658722546194170e+01,1.104834603294467854e+01,-3.079026546756691296e+00,-2.356572003269804583e+01,-2.531497100712594772e+01
7.283333339999999989e-01,-4.864793764990148262e+00,-3.213892458244606232e+00,6.215886181411194755e+00,1.641722076187090806e+01,1.160910243401455766e+01,-2.341287142887185091e+00,-2.277482254575060239e+01,-2.493964218423322521e+01
7.300000010000000650e-01,-4.748293837603454470e+00,-3.482683108257687898e+00,5.777666725838391137e+00,1.628009629088845145e+01,1.214200792422350972e+01,-1.608806819828939361e+00,-2.196681832236938092e+01,-2.454615080100335689e+01
7.316666670000000483e-01,-4.640478609791893305e+00,-3.738849592591465765e+00,5.339866396588082154e+00,1.611645532126156866e+01,1.264722079673513022e+01,-8.825523451790920904e-01,-2.114306548939171648e+01,-2.413548180997149117e+01
7.333333340000000033e-01,-4.542509051709538781e+00,-3.982766560403200540e+00,4.903406389716633562e+00,1.592765410282640381e+01,1.312526837908382049e+01,-1.633809844846024206e-01,-2.030494524540152312e+01,-2.370859394264941500e+01
7.350000009999999584e-01,-4.454933975492809672e+00,-4.214761027023380180e+00,4.469111899566542867e+00,1.571518886319525343e+01,1.357700378852566914e+01,5.479387929028081139e-01,-1.945384753580266235e+01,-2.326646347579745822e+01
7.366666670000000527e-01,-4.377731045006527211e+00,-4.435131595541887073e+00,4.037733946910520011e+00,1.548072710841250199e+01,1.400358651673993293e+01,1.250729864280039294e+00,-1.859115782601674027e+01,-2.281021256397402297e+01
7.383333340000000078e-01,-4.310521150176270133e+00,-4.644350403942311800e+00,3.609919402779647513e+00,1.522611773717562755e+01,1.440648946512931872e+01,1.944434320084332590e+00,-1.771825695361527053e+01,-2.234103187273688107e+01
7.400000010000000739e-01,-4.252660263276394126e+00,-4.843063613329574579e+00,3.186199990462533549e+00,1.495339518354708197e+01,1.478742352267076754e+01,2.628648986792852416e+00,-1.683646592034212830e+01,-2.186014415196818561e+01
7.416666670000000572e-01,-4.203336437096719003e+00,-5.032035289836882974e+00,2.766996271708934252e+00,1.466471084352046539e+01,1.514833081239453527e+01,3.303204631424782711e+00,-1.594699940752753164e+01,-2.136882299721932199e+01
7.433333340000000122e-01,-4.161642063241456135e+00,-5.212200397363599080e+00,2.352590868937942226e+00,1.436224281547054638e+01,1.549140873868631374e+01,3.968211759946234096e+00,-1.505098220289254485e+01,-2.086838967823333491e+01
7.450000009999999673e-01,-4.126592871616128200e+00,-5.384603066880936595e+00,1.943064111532789351e+00,1.404817894358385821e+01,1.581910635386739372e+01,4.624052306188782602e+00,-1.414950032726692086e+01,-2.036018936230081522e+01
7.466666670000000616e-01,-4.097117492687484486e+00,-5.550349677917226998e+00,1.538233525192073348e+00,1.372466847867580597e+01,1.613407758804716607e+01,5.271423846298731064e+00,-1.324356119646087571e+01,-1.984556107580847950e+01
7.483333340000000167e-01,-4.072095276722848212e+00,-5.710676956135839255e+00,1.137639931591412301e+00,1.339382515469882051e+01,1.643908614524206158e+01,5.911347024893153446e+00,-1.233415433507708414e+01,-1.932582875617388041e+01
7.500000010000000827e-01,-4.050391378181911861e+00,-5.866896952630025197e+00,7.405560533631977416e-01,1.305771120932670115e+01,1.673684596357999155e+01,6.545203098416314980e+00,-1.142224870802720282e+01,-1.880230610678072267e+01
7.516666670000000661e-01,-4.030931429550820511e+00,-6.020304785950330029e+00,3.460152873486205816e-01,1.271817631723081554e+01,1.702986721925823943e+01,7.174713253631568755e+00,-1.050877014087773986e+01,-1.827629024859294660e+01
7.533333340000000211e-01,-4.012739400571257775e+00,-6.172088242515499701e+00,-4.701474611199119025e-02,1.237676000265187248e+01,1.732028639154048477e+01,7.801662539914159922e+00,-9.594517225671072680e+00,-1.774896683265959396e+01
7.550000009999999762e-01,-3.995037054230610618e+00,-6.323215609798253922e+00,-4.394200342326368136e-01,1.203460598296241457e+01,1.760969079663854586e+01,8.427558805133475772e+00,-8.680011971896899325e+00,-1.722118552994536245e+01
